track_name,track_id,artist_name,artist_id,album_name,album_id,release_date,popularity,duration_ms,explicit,playlist_id,country
30 Grados,6IRRoV7AbjHT8JWP4uFrD5,El Turko,7aqaIr9F3tHP7BMsmfAL8Z,30 Grados,60gvJYHZGLyxwiZSlETv56,2024-01-25,63,151441,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Según Quién,4bw8mcDUSRWfQo63ZTYRnU,Maluma,1r4hJ1h58CWwUQe3MxPuau,Don Juan,3Fk8yQvPlCHgwR2pNhEIRA,2023-08-25,82,142334,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
ADIVINO,0LZy30mVmxqUpdQmaXKXBd,Myke Towers,7iK8PXO48WeuP03g8YR51W,ADIVINO,3sRyLQf04m9vm40JNRFiCl,2024-04-25,90,278644,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Primera Cita,3fJHbMUnzceimOnNjp63fF,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Colmillo De Leche,6TsExCpZJTDj7Fd0ez2knv,2023-05-19,85,186455,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Ohnana,1fTjqf10accJCDYstPwwZ6,Kapo,3UTF2no3muGdiFXVujl94i,Ohnana,3IdVqIfyLPqxPZusYgifLo,2024-06-06,82,156577,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Maquillaje,16flcJEZHzqoSRv7Ku5gjJ,Renn,25HXdVQcRMRgDKWbk5cn0G,Maquillaje,0CLVKodSfi7SSMDFQutIhy,2024-01-10,76,211969,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
un x100to,2yzshFeBIwH8tWIqHEFLeD,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,79,194563,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Pa Ti Estoy,3j5zNcb0aSk7dx3W3mAKzw,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,Cosmo,3nEa7WJXcruywRIZXu6qRE,2023-11-17,75,206103,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Si Antes Te Hubiera Conocido,6WatFBLVB0x077xWeoVc2k,KAROL G,790FomKkXshlbRYZFtlgla,Si Antes Te Hubiera Conocido,5ylbxH7EqpsmHZCRuiYewS,2024-06-21,94,195824,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Mirame,2btNsI4OvcVl7SAHQQDHFB,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Mirame,5oCAS6VzHoESewtXUGMqbz,2024-04-17,87,157453,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
LUNA,7bywjHOc0wSjGGbj04XbVi,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,91,196800,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
REAL GANGSTA LOVE,1pymWRCuZfCd0zdiBJo0Hj,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,EL ÚLTIMO BAILE,3EWJoKrG9XnCjvAPzkQZ88,2024-05-23,92,145342,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
SORRY 4 THAT MUCH,63pLfjK6FvcYJYMGwtHjd6,Feid,2LRoIwlKmHjgvigdNGBHNo,SORRY 4 THAT MUCH,1kZGpaXOeB48TPT2JatjvC,2024-06-07,88,207746,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Es un Secreto,3KZCP2StVGdWkOKyRZNWA4,Plan B,2jSGzJw0ebJLu7OLVSOcBP,House of Pleasure,4s9iYsrtBIvkZn5AEbUbl0,2010-07-20,84,192120,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Gata Only,6XjDF6nds4DE2BBbagZol6,FloyyMenor,7CvTknweLr9feJtRGrpDBy,Gata Only,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,96,222000,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Brickell,0rNqDh9zWWJVTLS4VfceHP,Feid,2LRoIwlKmHjgvigdNGBHNo,MANIFESTING 20-05,5WTsC6KDdxp9xVQrAMIU6c,2024-04-10,84,180360,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Ohnana,1fTjqf10accJCDYstPwwZ6,Kapo,3UTF2no3muGdiFXVujl94i,Ohnana,3IdVqIfyLPqxPZusYgifLo,2024-06-06,82,156577,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
AMARGURA,505v13epFXodT9fVAJ6h8k,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,87,170480,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Orion,5pVJ3IlnpIorU44oXizzG5,Boza,2NfSBtmWe7oPw1EmetJVso,Orion,2FWRFIH8Agbw8JGG4hbdG6,2024-05-29,82,240964,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,Bad Bunny,4q3ewBCX7sLwd24euuV69X,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,2023-10-13,87,162767,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Santa,6a9Z1jUms915w4O7N1PxjY,Rvssian,1fctva4kpRbg2k3v7kwRuS,Santa,3uzutRS5qX4ng5Skjh5S6W,2024-04-03,84,193038,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,2000,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,86,162637,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
QLONA,5RqSsdzTNPX1uzkmlHCFvK,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,87,172797,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
offline,7s4emXHJwAuo5VvGBXmnBL,Young Miko,3qsKSpcV3ncke3hw52JSMB,att.,1yjQhgZzBmfdS0CTj6xQ2h,2024-04-05,85,201935,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,83,155960,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
LA FALDA,7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,7iK8PXO48WeuP03g8YR51W,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,86,174229,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
CLASSY 101,1hZsWUnLbqRw09jLAMQSsb,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,82,195586,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
MI EX TENÍA RAZÓN,54zcJnb3tp9c5OVKREZ1Is,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,84,154374,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
SI NO ES CONTIGO,5Uptvz6j1sjDKxidAcnH2L,Cris Mj,1Yj5Xey7kTwvZla8sqdsdE,SI NO ES CONTIGO,4ecjQGViGCD4snnZ3QJOEL,2024-05-23,89,156000,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Borro Cassette,6DUdDIRgLqCGq1DwkNWQTN,Maluma,1r4hJ1h58CWwUQe3MxPuau,"Pretty Boy, Dirty Boy",3PomvFR694SrCSZzDWMWV7,2015-10-30,82,207306,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,OASIS,6ylFfzx32ICw4L1A7YWNLN,2019-06-28,84,242573,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
HAY LUPITA,5jFA0f4ZDGLbQP4nxzL8D4,Lomiiel,2rMFPjySMqkgBajkLKL6zo,HAY LUPITA,2VOwmlyJzRjfMfofsNHTtR,2024-03-28,81,105836,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Todo Cambió,4OyzSXRSadNQt5EMwASdap,Camila,2gRP1Ezbtj3qrERnd0XasU,Todo Cambio,7dTSfhp5okEjaYXp38LwVf,2006-05-09,80,193826,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Rara Vez,7MVIfkyzuUmQ716j8U7yGR,Taiu,5szJHKg5xeUlQ9pTqzdpic,Rara Vez,26wRfIX4WqKLKHll9O3KnF,2023-02-08,81,128677,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
ADIVINO,0LZy30mVmxqUpdQmaXKXBd,Myke Towers,7iK8PXO48WeuP03g8YR51W,ADIVINO,3sRyLQf04m9vm40JNRFiCl,2024-04-25,90,278644,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Primera Cita,3fJHbMUnzceimOnNjp63fF,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Colmillo De Leche,6TsExCpZJTDj7Fd0ez2knv,2023-05-19,85,186455,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Normal,0T2pB7P1VdXPhLdQZ488uH,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,80,171880,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Cúrame,1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,VICE VERSA,2Nt6MDJXfoxQ22tIQgWXIh,2021-12-10,82,164705,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Me Voy,100Tm6z29RfHTdUQ6NIs0s,Julieta Venegas,2QWIScpFDNxmS6ZEMIUvgm,Limon Y Sal,1YhHEtOj1mhMz0769Fqa9Q,2006-05-25,80,187520,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
No Se Va,4khWEpnaijN0G1x019Uzdr,Morat,5C4PDR4LnhZTbVnKWXuDKD,Balas Perdidas,43mAHKPa4iB2er88lxD9Q8,2018-10-25,78,216752,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
GATITAS SANDUNGUERAS VOL.1,6BpZpCM8d8FJnVnr1IbnFL,Alvaro Diaz,5J7rXWjtn5HzUkJ4Jet8Fr,SAYONARA,7kfPf285KnlWUTbqaB1jnI,2024-05-17,83,131853,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Es Por Ti,3b1IQflSLrgzYQPGFzI9cl,Juanes,0UWZUmn7sybxMCqrw9tGa7,Un Día Normal,2UJCnSqpR3AIuTvWYZLCp1,2002-01-01,79,250693,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
LA INOCENTE,5jt25aFjW2kNoBqaEVaz5W,Mora,0Q8NcsJwoCbZOHHW63su5S,MICRODOSIS,0QLDQG7Jx78rEUDW03IhHC,2022-04-01,81,202173,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
MOJABI GHOST,46YjJXVXWHlQ21odKktg5e,Tainy,0GM7qgcRCORpGnfcN2tCiB,DATA,2X6WyzpxY70eUn3lnewB7d,2023-06-29,81,232131,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Tiroteo - Remix,4OwhwvKESFtuu06dTgct7i,Marc Seguí,5FQ8tBUtIamA2hRtatrYUF,Tiroteo (Remix),2Ke07jWpOWaNVYpNMmXt7C,2021-04-01,81,321555,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Desesperados,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,VICE VERSA,2Nt6MDJXfoxQ22tIQgWXIh,2021-12-10,83,224996,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Columbia,6XbtvPmIpyCbjuT0e8cQtp,Quevedo,52iwsT98xCoGgiGntTiR7K,Columbia,07kam1Dks7GIucbSelfvyX,2023-07-07,84,186000,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
APAGA EL CEL,4yyCGGdTVaYG17vhsrUPoL,FloyyMenor,7CvTknweLr9feJtRGrpDBy,APAGA EL CEL,3tgMwB1zSEt1CqCdJ3zytF,2024-05-17,87,184806,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Según Quién,4bw8mcDUSRWfQo63ZTYRnU,Maluma,1r4hJ1h58CWwUQe3MxPuau,Don Juan,3Fk8yQvPlCHgwR2pNhEIRA,2023-08-25,82,142334,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Dia de Enero,0OEBOJhSObnFuHuasXdt52,Shakira,0EmeFodog0BfCgMzAIvKQp,"Fijación Oral, Vol. 1",3zHPYwiMJqa3hTBgk695Ae,2005-06-03,81,173133,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Una Vida Pasada,2mLTxNa0bwZX8eNBsuODLX,Camilo,28gNT5KBp7IjEOQoevXf9N,cuatro,1IwCEfVYg8KlEankYmqeP7,2024-05-23,76,218500,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Cuando Nadie Ve,71iAechwVKGu26pahzFL0k,Morat,5C4PDR4LnhZTbVnKWXuDKD,Balas Perdidas,43mAHKPa4iB2er88lxD9Q8,2018-10-25,77,219586,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Piel,6kPCcIAGoTeRrh8qrmKa90,Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,GOTTI A,3s6jmSUxBLRxzKdevnFmJS,2024-07-04,72,142041,True,37i9dQZEVXbJlM6nvL1nD1,Ecuador
El Merengue,5KbBVSj6AJZ5662fO8EYFh,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Sugar Papi,4KNN5lVMc1EREJFlbppJqH,2023-11-03,81,189668,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
El Perdedor,27ze5t5tIDPlVits0KRbxT,Aventura,1qto4hHid1P71emI6Fd8xi,K.O.B. Live,03Sa02WIHEwH8lHfbipmrz,2006-12-19,79,215213,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Besos En Guerra,1mlGScrDQqHqmhdIqE8MmA,Morat,5C4PDR4LnhZTbVnKWXuDKD,Balas Perdidas,43mAHKPa4iB2er88lxD9Q8,2018-10-25,76,231532,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Who,7tI8dRuH2Yc6RuoTjxo4dU,Jimin,1oSPZhvZMIrWW5I41kPkkY,MUSE,15XcLhiVMlSOipUddTNDnr,2024-07-19,87,170887,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
A Mí,7MmrcXVA7A5zZ2CbDuGHNa,Rels B,2IMZYfNi21MGqxopj9fWx8,A Mí,3tc9WifLZvWKnoWzLPmaeO,2019-02-21,80,209680,False,37i9dQZEVXbJlM6nvL1nD1,Ecuador
Mirame,2btNsI4OvcVl7SAHQQDHFB,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Mirame,5oCAS6VzHoESewtXUGMqbz,2024-04-17,87,157453,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Si Antes Te Hubiera Conocido,6WatFBLVB0x077xWeoVc2k,KAROL G,790FomKkXshlbRYZFtlgla,Si Antes Te Hubiera Conocido,5ylbxH7EqpsmHZCRuiYewS,2024-06-21,94,195824,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Ohnana,1fTjqf10accJCDYstPwwZ6,Kapo,3UTF2no3muGdiFXVujl94i,Ohnana,3IdVqIfyLPqxPZusYgifLo,2024-06-06,82,156577,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
LUNA,7bywjHOc0wSjGGbj04XbVi,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,91,196800,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
SORRY 4 THAT MUCH,63pLfjK6FvcYJYMGwtHjd6,Feid,2LRoIwlKmHjgvigdNGBHNo,SORRY 4 THAT MUCH,1kZGpaXOeB48TPT2JatjvC,2024-06-07,88,207746,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Orion,5pVJ3IlnpIorU44oXizzG5,Boza,2NfSBtmWe7oPw1EmetJVso,Orion,2FWRFIH8Agbw8JGG4hbdG6,2024-05-29,82,240964,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Brickell,0rNqDh9zWWJVTLS4VfceHP,Feid,2LRoIwlKmHjgvigdNGBHNo,MANIFESTING 20-05,5WTsC6KDdxp9xVQrAMIU6c,2024-04-10,84,180360,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
REAL GANGSTA LOVE,1pymWRCuZfCd0zdiBJo0Hj,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,EL ÚLTIMO BAILE,3EWJoKrG9XnCjvAPzkQZ88,2024-05-23,92,145342,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
AMARGURA,505v13epFXodT9fVAJ6h8k,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,87,170480,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
YA NO VOLVERÁS,57B9XH31E2UYEnQ5mppQdz,Cris Valencia,7xP0fQcNHEMD9yL5j4ERz1,YA NO VOLVERÁS,0zDyw2Xv0AH3lx47RwjvdP,2024-07-19,59,160975,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,Bad Bunny,4q3ewBCX7sLwd24euuV69X,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,2023-10-13,87,162767,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Chismofilia,0323rphB8wdBL4riIlKt0G,Luis Alfonso,0GchaVw5KfSVEm0xl0OXEe,Chismofilia,1Ph8fF8qKFyTRnGVgjZqrB,2024-06-05,70,178608,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
QLONA,5RqSsdzTNPX1uzkmlHCFvK,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,87,172797,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Gata Only,6XjDF6nds4DE2BBbagZol6,FloyyMenor,7CvTknweLr9feJtRGrpDBy,Gata Only,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,96,222000,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,2000,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,86,162637,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,83,155960,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Santa,6a9Z1jUms915w4O7N1PxjY,Rvssian,1fctva4kpRbg2k3v7kwRuS,Santa,3uzutRS5qX4ng5Skjh5S6W,2024-04-03,84,193038,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Oe Bebé,57pj5sOWSCAqZm088LMcE4,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Oe Bebé,3L71xIS0NwOIMaM3OSWLPx,2024-06-05,73,186463,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Hasta Aquí Llegué,08pbRBstuvH7ArRxeb8fwT,Nanpa Básico,1cUpGtXcSQsovNYEZOQgOG,Hasta Aquí Llegué,7hYoXVqpRhN9ATvO8Kf3w5,2024-07-18,59,188887,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
ADIVINO,0LZy30mVmxqUpdQmaXKXBd,Myke Towers,7iK8PXO48WeuP03g8YR51W,ADIVINO,3sRyLQf04m9vm40JNRFiCl,2024-04-25,90,278644,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
EL RITMO QUE NOS UNE - feat. Selección Colombia,79IBoMfFn67UI15YkP1FSp,Ryan Castro,7j6DKwmjbxvpQO8h914uEz,EL RITMO QUE NOS UNE (feat. Selección Colombia),6gHvLYdqKPaiCXK92crXFR,2024-06-08,78,189795,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
CLASSY 101,1hZsWUnLbqRw09jLAMQSsb,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,82,195586,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
GATITAS SANDUNGUERAS VOL.1,6BpZpCM8d8FJnVnr1IbnFL,Alvaro Diaz,5J7rXWjtn5HzUkJ4Jet8Fr,SAYONARA,7kfPf285KnlWUTbqaB1jnI,2024-05-17,83,131853,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
SI SABE FERXXO,7chTH3GBjjAyagf0SPCZDL,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,SI SABE,7ot6ebVthlYG3wXzLaZ5NF,2024-01-25,76,152500,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),0W2pF7zyj9dwZVK1RoUyjh,J Abdiel,17SY5q1CMOZJBRuPcKWwPI,WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),1FyZ8Mho4TRJ9oR0IrE23P,2024-06-21,76,390545,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Primera Cita,3fJHbMUnzceimOnNjp63fF,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Colmillo De Leche,6TsExCpZJTDj7Fd0ez2knv,2023-05-19,85,186455,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
offline,7s4emXHJwAuo5VvGBXmnBL,Young Miko,3qsKSpcV3ncke3hw52JSMB,att.,1yjQhgZzBmfdS0CTj6xQ2h,2024-04-05,85,201935,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Señal De Vida,4BXG52ul7GlV4Qpve6JDJo,Ñejo & Dalmata,1ykothWH0xl8drRyJWuw7I,Señal De Vida,12zDZIGdNJD0TPVRjQyhLe,2013-01-01,70,240255,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
CUAL ES ESA,05sO6FK8E9l2cfwnEUTjHq,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,75,172506,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
MI EX TENÍA RAZÓN,54zcJnb3tp9c5OVKREZ1Is,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,84,154374,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Contentoso,2Pm3YD2PlePljgdzgBRr1h,Luis Alfonso,0GchaVw5KfSVEm0xl0OXEe,Contentoso,2F96HODzvQI22dMNKLiEG6,2024-03-14,68,169887,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Normal,0T2pB7P1VdXPhLdQZ488uH,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,80,171880,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Monastery,1JpzJfxjHGFUyTHXLZidok,Ryan Castro,7j6DKwmjbxvpQO8h914uEz,Monastery,3upu3TUmDtq90LfWIxlQCC,2021-11-12,75,189333,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Ferxxo 100,1sbNEFiURUYfy024cJX8JG,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,78,167760,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Borro Cassette,6DUdDIRgLqCGq1DwkNWQTN,Maluma,1r4hJ1h58CWwUQe3MxPuau,"Pretty Boy, Dirty Boy",3PomvFR694SrCSZzDWMWV7,2015-10-30,82,207306,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
LA FALDA,7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,7iK8PXO48WeuP03g8YR51W,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,86,174229,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Una Vida Pasada,2mLTxNa0bwZX8eNBsuODLX,Camilo,28gNT5KBp7IjEOQoevXf9N,cuatro,1IwCEfVYg8KlEankYmqeP7,2024-05-23,76,218500,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,OASIS,6ylFfzx32ICw4L1A7YWNLN,2019-06-28,84,242573,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Según Quién,4bw8mcDUSRWfQo63ZTYRnU,Maluma,1r4hJ1h58CWwUQe3MxPuau,Don Juan,3Fk8yQvPlCHgwR2pNhEIRA,2023-08-25,82,142334,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Es un Secreto,3KZCP2StVGdWkOKyRZNWA4,Plan B,2jSGzJw0ebJLu7OLVSOcBP,House of Pleasure,4s9iYsrtBIvkZn5AEbUbl0,2010-07-20,84,192120,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
La Diabla,0R6NfOiLzLj4O5VbYSJAjf,Xavi,3Me35AWHCGqW4sZ7bWWJt1,La Diabla,2IoSjweCu07y9mv5H1Cj3v,2023-11-30,86,172264,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
WYA REMIX RED,4YnmQG1fnJR9LnTZtix70T,J Abdiel,17SY5q1CMOZJBRuPcKWwPI,WYA REMIX RED,4KparoC39Qn5NatBrMA7nN,2024-05-10,82,321741,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Dile a Tu Amiga,3u2jlo9kygiIAq7SPVuw6S,Dalmata,3jGlU8UMMo44I2xeLQ6FD3,Dile a Tu Amiga,6q8dHB9YC18YbIqU2Q0j7X,2011-12-13,69,214120,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
Morena,4RPeZbmVON5ZKT5HC9wALt,Beéle,7a0XAaPaK2aDSqa8p3QnC7,Morena,4WRcqPJRVwjF0n6ZFwaD83,2023-11-09,73,188930,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Llorarás,2naqSVQHgiaoEpxtkVOhmK,Dimension Latina,2ixSzFmACsZSsx40fXTNYk,Una Dimensión De Éxitos,5uDlRcsa6B0am5CssuZcXV,1996-01-17,76,228554,False,37i9dQZEVXbOa2lmxNORXQ,Colombia
Pa' Que Retozen,5YJ4BVvTFmVCxUyhKejHfR,Tego Calderón,3SUT1jjM5hzZj9TLfLZGIP,El Abayarde,6Q1kiSijkaHwoCwZUHW6IY,2003-07-01,79,151666,True,37i9dQZEVXbOa2lmxNORXQ,Colombia
